sd_id	dc_release_id	sd_artist	dc_artist	dc_artist_id	sd_record_label	dc_record_label	sd_label_cat_no	dc_label_cat_no	sd_title	dc_title	dc_country	dc_year	dc_decade	dc_genres	dc_styles
6677990	5293716	D. Sanderson. Poor boy / D. Sanderson	The Royaltones	284622	Jubilee Records	Jubilee	5338	45-5338	Malli	Poor Boy / Malli	US	1958	50	Rock	Rock & Roll
6678887	1331395	 Twitty  ; Nance	Conway Twitty	333391	MGM	MGM Records	K12677	K12677	It's only make believe ;	It's Only Make Believe / I'll Try	US	1958	50	Rock	Rock & Roll; Pop Rock
6678879	7858633		Julie London	36863	Liberty	Liberty	LEP-3-3012	LEP-3-3012	Lonely girl.	Lonely Girl (Part Three)	US	1956	50	Jazz	Easy Listening
6678876	1525955	 Rainwater	Marvin Rainwater	389779	MGM	MGM Records	K12412	K12412	Gonna find me a bluebird ;	Gonna Find Me A Bluebird / So You Think You've Got Troubles	US	1957	50	Folk, World, & Country	Country
6678878	6399661	Brooks	David Rose & His Orchestra	302676	MGM	MGM Records	K12430	K12430	Calypso melody	Calypso Melody	US	1957	50	Pop	Music Hall
6678855	3372599	 Benjamin ; Weiss	Joni James	1120264	MGM	MGM Records	K11919	K11919	This is my confession	This Is My Confession	US	1955	50	Pop	Vocal
6678857	5275175	Tillison, Russell, Garrett ;	Gary Lewis & The Playboys	395000	Liberty	Liberty	F-55914	F-55914	(You don't have to) paint me a picture	(You Don't Have To) Paint Me A Picture / Looking For The Stars	US	1966	60	Rock; Pop	Pop Rock
6678863	2061083		The Dick Hyman Trio	1232193	MGM	MGM Records	K12149	K12149	"Moritat: a theme from ""The three penny opera"" / Weil  ; Brecht."	Moritat - A Theme From 'The Three Penny Opera'	US	1955	50	Jazz	Easy Listening
6678865	5557352	Jim Webb ;	The Johnny Mann Singers	266389	Liberty	Liberty	55972	55972	Up-up and away	Up-Up And Away	US	1967	60	Pop	Vocal
6678872	4057264		Julie London	36863	Liberty	Liberty	LEP-3-3006	LEP-3-3006	Julie is her name.	Julie Is Her Name (Part Three)	US	1955	50	Jazz	Easy Listening
6678869	2981173		Julie London	36863	Liberty	Liberty	LEP-2-3006	LEP-2-3006	Julie is her name.	Julie Is Her Name (Part Two)	US	1955	50	Jazz	Easy Listening
6679682	7763748	Gerry Rafferty ; Joe Egan	Pointer Sisters	86163	Planet Records	Planet Records (5)	P-45906	P-45906	Blind faith	Blind Faith / The Shape I'm In	US	1979	70	Electronic; Pop	Dance-pop
6680095	1361287	 Roy Orbison. Shahdaroba / Cindy Walker	Roy Orbison	145072	Monument	Monument	45-806	45-806	In dreams	In Dreams	US	1963	60	Rock	Rock & Roll
6680546	4198510	 Redd Stewart ; Pee Wee King. Little Rock getaway / Loe Sullivan	Les Paul	154207	Capitol Records	Capitol Records	F1316	F1316	Tennessee waltz	Tennessee Waltz	US	1950	50	Jazz; Pop	Vocal
6680907	2366730	Denny Randell ; Sandy Linzer. Change of heart / Eric Carmen	Samantha Sang	115409	Private Stock Records	Private Stock	PS 45,188	PS 45,188	You keep me dancing	You Keep Me Dancing	US	1978	70	Electronic; Pop	Ballad; Disco
6680885	3364311	P. WIlliams	Paul Williams (2)	279630	Portrait Records	Portrait	6-70029	6-70029	A little on the windy side	A Little On The Windy Side	US	1979	70	Rock; Pop	Pop Rock; Ballad
6680883	3054963	B. Cummings	Burton Cummings	511983	Portrait Records	Portrait	6-70016	6-70016	Break it to them gently	Break It To Them Gently	US	1978	70	Rock	Pop Rock
6680903	1206833	Tony Macaulay. Black bean soup / Gardner McKay ; David Soul	David Soul	323172	Private Stock Records	Private Stock	PS 45,129	PS 45,129	Don't give up on us	Don't Give Up On Us	US	1976	70	Rock	Soft Rock
6680901	1508358	Walter Murphy	Walter Murphy & The Big Apple Band	80126	Private Stock Records	Private Stock	PSR 45,073	PSR 45,073	A fifth of Beethoven ; California strut	A Fifth Of Beethoven / California Strut	US	1976	70	Electronic	Disco
6680896	1218068	Bob Crewe ; Denny Randell. Why / Bob Gaudio ; Judy Parker	Frankie Valli	107784	Private Stock Records	Private Stock	PSR 45,021	PSR 45,021	Swearin' to God	Swearin' To God	US	1975	70	Funk / Soul	Disco
6680881	3928824	J. Ian	Joan Baez	261867	Portrait Records	Portrait	2-70032	2-70032	Light a light	Light A Light	US	1979	70	Rock	Folk Rock
6682097	3709413	Charles E. Calhoun. L'awdy Miss Clawdy / Lloyd Price	Elvis Presley	27518	RCA Victor	RCA Victor	447-0615	447-0615	Shake, rattle and roll	Shake, Rattle And Roll / Lawdy Miss Clawdy	US	1970	70	Rock; Pop	Vocal; Rockabilly
6682086	907067	Demetrius, Blair	Elvis Presley	27518	RCA Victor	RCA Victor	447-0605	447-0605	Heartbreak hotel	Heartbreak Hotel / I Was The One	US	1965	60	Rock	Classic Rock
6682080	8361447	Henry Mancini	Henry Mancini And His Orchestra And Chorus	637620	RCA Victor	RCA Victor	447-0598	447-0598	Peter Gunn theme	Moon River / Peter Gunn Theme	Canada	1969	60	Stage & Screen	Soundtrack
6682108	2696366	Sigmund Romberg	Mario Lanza	454852	RCA Victor	RCA Victor Red Seal	49-4218	49-4218	Deep in my heart, dear ; Serenade	Deep In My Heart	US	1954	50	Pop; Stage & Screen	Ballad
6682116	8915461	Shuman	Elvis Presley	27518	RCA Victor	RCA	447-0628	447-0628	It's now or never	It's Now Or Never / A Mess Of Blues	US	1962	60	Rock	Blues Rock
6682110	2690369	Romberg ; Donnelly. Summertime in Heidelberg / Brodzsky ; Webster	Mario Lanza	454852	RCA Victor	RCA Victor	49-4220	49-4220	Golden days ; Drink, drink, drink	Drink, Drink, Drink	US	1954	50	Stage & Screen	Soundtrack
6682128	1344469	Bergman ; Bergman ; Legrand. Love theme from Romeo & Juliet / Rota	Henry Mancini And His Orchestra And Chorus	637620	RCA Victor	RCA Victor	74-0131	74-0131	The windmills of your mind	Love Theme From Romeo & Juliet / The Windmills Of Your Mind	US	1969	60	Pop; Stage & Screen	Theme
4537721	2106748		Billy Vaughn	380915	Dot Records	Dot Records	DLP 25,937	DLP 25,937	The Windmills of your mind.	The Windmills Of Your Mind	US	1969	60	Pop	Theme; Easy Listening
6682125	11047926	Jerry Fuller. Please don't go / SIgman ; Bracchi ; D'Amzi	Eddy Arnold	520366	RCA Victor	RCA Victor	74-0120	74-0120	Heaven below	Please Don't Go / Heaven Below	US	1969	60	Folk, World, & Country	Country; Folk
6682130	8843328	Handman	Elvis Presley	27518	RCA Victor	RCA Victor	447-0629	447-0629	I gotta know	Are You Lonesome To-Night? / I Gotta Know	US	1962	60	Pop	Ballad
